application_id,city,zip,application_submission_date,facility_type,sector,pv_capacity_kw,total_system_costs,total_rebate,mounting_location,ppa_lease,payment_status,geothermal_capacity_tons,solar_water_capacity_sq_ft,wind_capacity_kw
7289,Delmar,19940,2016-09-23 17:12:00,PV,residential,13780.0,68900.0,1000.0,rooftop,ppa,Paid,,,
8376,Dover,19901,2016-09-23 19:47:00,PV,residential,5220.0,32067.0,2794.0,rooftop,owned,Paid,,,
8113,New Castle,19720,2016-09-26 14:09:00,PV,residential,6095.0,27123.0,1000.0,rooftop,ppa,Paid,,,
8223,Bear,19701,2016-09-26 14:15:00,PV,residential,8580.0,38181.0,1000.0,rooftop,lease,Paid,,,
8137,New Castle,19720,2016-09-26 14:23:00,PV,residential,3900.0,40496.0,1000.0,rooftop,lease,Unpaid,,,
8224,Newark,19713,2016-09-26 14:30:00,PV,residential,7540.0,60164.0,1000.0,rooftop,lease,Paid,,,
8276,Newark,19702,2016-09-26 14:33:00,PV,residential,3120.0,54379.0,1000.0,rooftop,lease,Paid,,,
8238,Middletown,19709,2016-09-26 14:44:00,PV,residential,7540.0,33553.0,1000.0,rooftop,lease,Paid,,,
8050,Wilmington,19805,2016-09-26 14:48:00,PV,residential,2915.0,47170.0,1000.0,rooftop,ppa,Paid,,,
7910,Wilmington,19804,2016-09-26 15:00:00,PV,residential,3380.0,25454.0,1000.0,rooftop,lease,Paid,,,
8107,Milton,19968,2016-09-26 15:09:00,PV,residential,5460.0,24298.0,1000.0,rooftop,ppa,Paid,,,
7983,Bethany Beach,19930,2016-09-26 15:14:00,PV,residential,8480.0,37736.0,1000.0,rooftop,ppa,Paid,,,
8200,Rehoboth Beach,19971,2016-09-27 15:29:00,PV,residential,5720.0,18590.0,2894.0,rooftop,owned,Paid,,,
8305,Rehoboth Beach,19971,2016-09-27 15:31:00,PV,residential,7020.0,22113.0,3154.0,rooftop,owned,Paid,,,
7396,Wilmington,19803,2016-09-27 16:25:00,PV,residential,8060.0,40300.0,1000.0,rooftop,lease,Paid,,,
7893,Wilmington,19804,2016-09-27 16:42:00,PV,residential,4160.0,31239.0,1000.0,rooftop,lease,Paid,,,
8239,Wilmington,19804,2016-09-27 17:13:00,PV,residential,2340.0,23140.0,1000.0,rooftop,ppa,Paid,,,
8209,Wilmington,19803,2016-09-27 17:31:00,PV,residential,3380.0,43966.0,1000.0,rooftop,lease,Paid,,,
7710,Newark,19713,2016-09-27 17:40:00,PV,residential,6625.0,40095.0,1000.0,rooftop,lease,Paid,,,
7712,New Castle,19720,2016-09-27 18:08:00,PV,residential,4420.0,28925.0,1000.0,rooftop,lease,Paid,,,
8237,Wilmington,19810,2016-09-27 18:20:00,PV,residential,6095.0,42453.0,1000.0,rooftop,lease,Paid,,,
8058,Wilmington,19808,2016-09-27 18:49:00,PV,residential,5460.0,24297.0,1000.0,rooftop,lease,Paid,,,
7941,New Castle,19720,2016-09-27 18:58:00,PV,residential,2080.0,23140.0,1000.0,rooftop,lease,Paid,,,
8227,Claymont,19703,2016-09-27 19:09:00,PV,residential,1300.0,30082.0,715.0,rooftop,lease,Paid,,,
8246,Newark,19711,2016-09-27 19:18:00,PV,residential,4420.0,28925.0,1000.0,rooftop,lease,Paid,,,
8195,Newark,19702,2016-09-27 19:37:00,PV,residential,8320.0,60164.0,1000.0,rooftop,lease,Paid,,,
8236,Middletown,19709,2016-09-27 20:35:00,PV,residential,8320.0,37024.0,1000.0,rooftop,lease,Paid,,,
8368,Townsend,19734,2016-09-27 20:53:00,PV,residential,7540.0,61974.0,1000.0,rooftop,lease,Paid,,,
8163,Lewes,19958,2016-09-27 21:02:00,PV,residential,8580.0,38181.0,1000.0,rooftop,lease,Paid,,,
7684,Newark,19702,2016-09-27 21:09:00,PV,residential,5200.0,57850.0,1000.0,rooftop,lease,Paid,,,
8157,Middletown,19709,2016-09-27 22:53:00,PV,residential,7800.0,61321.0,1000.0,rooftop,lease,Paid,,,
8307,Newark,19713,2016-09-28 14:06:00,PV,residential,5200.0,23140.0,1000.0,rooftop,lease,Paid,,,
8298,New Castle,19720,2016-09-28 14:14:00,PV,residential,8060.0,35867.0,1000.0,rooftop,lease,Paid,,,
7871,Bear,19701,2016-09-28 14:24:00,PV,residential,5460.0,24297.0,1000.0,rooftop,ppa,Paid,,,
7899,Middletown,19709,2016-09-28 14:35:00,PV,residential,12220.0,54379.0,1000.0,rooftop,ppa,Paid,,,
7520,Bethany Beach,19930,2016-09-28 14:38:00,PV,residential,1590.0,23850.0,874.5,rooftop,ppa,Paid,,,
7572,Bear,19701,2016-09-28 21:29:00,PV,residential,3900.0,28599.0,1000.0,rooftop,lease,Paid,,,
7668,New Castle,19720,2016-09-29 14:45:00,PV,residential,8060.0,35867.0,1000.0,rooftop,lease,Paid,,,
7869,Georgetown,19947,2016-09-29 15:00:00,PV,residential,10865.0,48349.0,1000.0,rooftop,ppa,Paid,,,
8219,Dover,19901,2016-09-30 15:32:00,PV,residential,4940.0,35867.0,1000.0,rooftop,lease,Paid,,,
7510,Dewey Beach,19971,2016-09-30 18:22:00,PV,residential,12740.0,53508.0,3300.0,rooftop,owned,Paid,,,
7587,Dewey,19971,2016-09-30 18:23:00,PV,residential,12740.0,53508.0,3300.0,rooftop,owned,Unpaid,,,
8094,Rehoboth Beach,19971,2016-10-03 13:32:00,PV,residential,9360.0,26400.0,3300.0,rooftop,owned,Paid,,,
7135,Bethany Beach,19930,2016-10-03 16:44:00,PV,residential,3900.0,26000.0,1000.0,rooftop,ppa,Paid,,,
7562,Wilmington,19808,2016-10-03 16:55:00,PV,residential,3445.0,25175.0,1000.0,rooftop,lease,Paid,,,
8152,Wilmington,19805,2016-10-03 17:01:00,PV,residential,5720.0,56693.0,1000.0,rooftop,lease,Paid,,,
8278,Newark,19713,2016-10-03 17:56:00,PV,residential,4680.0,42809.0,1000.0,rooftop,lease,Paid,,,
8389,Newark,19711,2016-10-03 18:01:00,PV,residential,2600.0,59873.0,1000.0,rooftop,ppa,Paid,,,
8390,Camden,19934,2016-10-03 18:04:00,PV,residential,5980.0,16388.0,1000.0,rooftop,ppa,Paid,,,
8426,Middletown,19709,2016-10-03 18:27:00,PV,residential,2340.0,46218.0,1000.0,rooftop,ppa,Paid,,,
8391,Wilmington,19803,2016-10-03 18:45:00,PV,residential,3120.0,26260.0,1000.0,rooftop,ppa,Paid,,,
8398,New Castle,19720,2016-10-03 19:02:00,PV,residential,8580.0,51470.0,1000.0,rooftop,ppa,Unpaid,,,
7626,Rehoboth Beach,19971,2016-10-05 16:19:00,PV,residential,5200.0,26000.0,1000.0,rooftop,lease,Unpaid,,,
8393,Newark,19711,2016-10-05 16:32:00,PV,residential,4680.0,46218.0,1000.0,rooftop,ppa,Paid,,,
7208,New Castle,19720,2016-10-05 16:46:00,PV,residential,1590.0,23850.0,874.5,rooftop,lease,Paid,,,
8024,Bear,19701,2016-10-05 17:13:00,PV,residential,6760.0,30082.0,1000.0,rooftop,lease,Paid,,,
8397,Newark,19713,2016-10-05 18:27:00,PV,residential,3640.0,23108.0,1000.0,rooftop,ppa,Unpaid,,,
8421,Middletown,19709,2016-10-06 15:42:00,PV,residential,5460.0,55671.0,1000.0,rooftop,ppa,Paid,,,
8125,Frederica,19946,2016-10-06 15:56:00,PV,residential,12480.0,114542.0,1000.0,rooftop,lease,Unpaid,,,
8386,Dover,19901,2016-10-07 14:22:00,PV,residential,4240.0,17130.0,1000.0,rooftop,ppa,Paid,,,
8146,Bethany Beach,19930,2016-10-07 14:32:00,PV,residential,5200.0,23140.0,1000.0,rooftop,lease,Paid,,,
8387,Ocean view,19970,2016-10-07 14:44:00,PV,residential,3120.0,44116.0,1000.0,rooftop,ppa,Paid,,,
8359,Millsboro,19966,2016-10-07 18:06:00,PV,residential,13520.0,70200.0,1000.0,rooftop,lease,Paid,,,
7249,Newark,19713,2016-10-10 18:24:00,PV,residential,4420.0,22100.0,1000.0,rooftop,ppa,Paid,,,
8396,New Castle,19720,2016-10-10 18:55:00,PV,residential,1820.0,24159.0,1000.0,rooftop,ppa,Unpaid,,,
8406,Wilmington,19804,2016-10-10 19:14:00,PV,residential,3640.0,23109.0,1000.0,rooftop,ppa,Paid,,,
7553,Wilmington,19808,2016-10-10 19:30:00,PV,residential,4770.0,23850.0,1000.0,rooftop,lease,Paid,,,
8439,Middletown,19709,2016-10-11 14:59:00,PV,residential,11700.0,52520.0,1000.0,rooftop,ppa,Paid,,,
7798,Millsboro,19966,2016-10-11 15:04:00,PV,residential,6625.0,29481.0,1000.0,rooftop,lease,Paid,,,
8458,Wilmington,19805,2016-10-11 15:09:00,PV,residential,1300.0,10504.0,715.0,rooftop,ppa,Paid,,,
8409,Newark,19702,2016-10-11 15:18:00,PV,residential,3640.0,24310.0,1000.0,rooftop,ppa,Paid,,,
8392,Wilmington,19810,2016-10-12 20:13:00,PV,residential,6240.0,37814.0,1000.0,rooftop,ppa,Paid,,,
8495,Rehoboth Beach,19971-1038,2016-10-13 17:56:00,Geothermal,residential,,13502.0,2300.0,,,Paid,3.0,,
8518,Bethany Beach,19930,2016-10-14 16:47:00,Geothermal,residential,,39700.0,4400.0,,,Paid,6.0,,
8379,Dover,19904,2016-10-17 12:39:00,PV,residential,17670.0,52089.0,3300.0,rooftop,owned,Paid,,,
8450,Laurel,19956,2016-10-17 13:41:00,PV,residential,27810.0,90000.0,1000.0,rooftop,lease,Paid,,,
8141,Newark,19711,2016-10-17 14:56:00,PV,residential,2860.0,17355.0,1000.0,rooftop,lease,Paid,,,
8234,New Castle,19720,2016-10-17 15:43:00,PV,residential,7540.0,47437.0,1000.0,rooftop,lease,Paid,,,
8167,Bear,19701,2016-10-17 15:49:00,PV,residential,3120.0,38181.0,1000.0,rooftop,lease,Paid,,,
8170,Bear,19701,2016-10-17 15:56:00,PV,residential,12480.0,55536.0,1000.0,rooftop,lease,Paid,,,
8324,New Castle,19720,2016-10-17 16:01:00,PV,residential,5200.0,60164.0,1000.0,rooftop,lease,Paid,,,
8434,Townsend,19734,2016-10-17 16:07:00,PV,residential,6095.0,21999.0,1000.0,rooftop,ppa,Paid,,,
7576,Bear,19701,2016-10-17 16:15:00,PV,residential,3120.0,28600.0,1000.0,rooftop,ppa,Paid,,,
8407,Newark,19702,2016-10-17 16:21:00,PV,residential,3120.0,60923.0,1000.0,rooftop,ppa,Paid,,,
7673,South Bethany,19930,2016-10-17 16:30:00,PV,residential,3180.0,14150.0,1000.0,rooftop,ppa,Paid,,,
7386,Middletown,19709,2016-10-18 14:34:00,PV,residential,4940.0,52000.0,1000.0,rooftop,ppa,Paid,,,
7429,Bear,19701,2016-10-18 14:42:00,PV,residential,8320.0,41600.0,1000.0,rooftop,ppa,Paid,,,
7393,Newark,19702,2016-10-18 14:46:00,PV,residential,6760.0,70200.0,1000.0,rooftop,ppa,Paid,,,
8441,Wilmington,19804,2016-10-18 15:22:00,PV,residential,1560.0,12605.0,858.0,rooftop,ppa,Paid,,,
8133,Bethany Beach,19930,2016-10-18 15:42:00,PV,residential,3120.0,28925.0,1000.0,rooftop,lease,Paid,,,
8430,Hockessin,19707,2016-10-19 14:00:00,PV,residential,4680.0,31512.0,1000.0,rooftop,ppa,Paid,,,
7543,New Castle,19720,2016-10-19 14:05:00,PV,residential,6500.0,46800.0,1000.0,rooftop,lease,Paid,,,
7453,Newark,19713,2016-10-19 20:48:00,PV,residential,5460.0,27300.0,1000.0,rooftop,lease,Paid,,,
8134,New Castle,19720,2016-10-19 20:53:00,PV,residential,3120.0,19669.0,1000.0,rooftop,ppa,Unpaid,,,
8063,New Castle,19720,2016-10-19 20:57:00,PV,residential,3900.0,32396.0,1000.0,rooftop,lease,Paid,,,
8216,Claymont,19703,2016-10-20 14:04:00,PV,residential,4680.0,39338.0,1000.0,rooftop,ppa,Unpaid,,,
7387,Newark,19702,2016-10-20 14:15:00,PV,residential,7540.0,37700.0,1000.0,rooftop,lease,Paid,,,
7130,Rehoboth Beach,19951,2016-10-20 15:20:00,PV,residential,5500.0,29500.0,2850.0,rooftop,owned,Paid,,,
7917,Wilmington,19808,2016-10-20 22:03:00,PV,residential,5200.0,23140.0,1000.0,rooftop,ppa,Unpaid,,,
7721,Newark,19702,2016-10-21 14:36:00,PV,residential,5200.0,60164.0,1000.0,rooftop,ppa,Paid,,,
7592,New Castle,19720,2016-10-21 14:41:00,PV,residential,7020.0,42900.0,1000.0,rooftop,ppa,Paid,,,
8059,Bear,19701,2016-10-24 17:06:00,PV,residential,7420.0,69576.0,1000.0,rooftop,ppa,Paid,,,
8130,Newark,19702,2016-10-24 17:16:00,PV,residential,8320.0,56536.0,1000.0,rooftop,lease,Paid,,,
8062,New Castle,19720,2016-10-24 17:19:00,PV,residential,5300.0,23585.0,1000.0,rooftop,ppa,Paid,,,
8121,Bear,19701,2016-10-24 17:29:00,PV,residential,7020.0,41653.0,1000.0,rooftop,lease,Paid,,,
8151,Bear,19701,2016-10-24 17:38:00,PV,residential,11440.0,76362.0,1000.0,rooftop,ppa,Paid,,,
8144,New Castle,19720,2016-10-24 17:47:00,PV,residential,2600.0,23140.0,1000.0,rooftop,lease,Paid,,,
8181,Bear,19701,2016-10-24 17:54:00,PV,residential,6760.0,57850.0,1000.0,rooftop,lease,Paid,,,
8452,New Castle,19720,2016-10-24 18:10:00,PV,residential,7280.0,25553.0,3206.0,rooftop,owned,Paid,,,
7444,Bear,19701,2016-10-24 18:17:00,PV,residential,7395.0,36975.0,1000.0,rooftop,ppa,Paid,,,
8105,Rehoboth Beach,19971,2016-10-24 18:32:00,PV,residential,14820.0,82147.0,1000.0,rooftop,lease,Paid,,,
7627,Ocean View,19970,2016-10-24 18:39:00,PV,residential,8580.0,76700.0,1000.0,rooftop,lease,Paid,,,
8479,Laurel,19956,2016-10-24 18:43:00,PV,residential,15105.0,61024.0,1000.0,rooftop,ppa,Paid,,,
8454,New Castle,19720,2016-10-24 18:49:00,PV,residential,7440.0,25071.0,3238.0,rooftop,owned,Paid,,,
8491,Lincoln,19960,2016-10-24 18:55:00,PV,residential,11700.0,56722.0,1000.0,rooftop,ppa,Paid,,,
8539,Rehoboth Beach,19971,2016-10-24 19:24:00,PV,residential,13260.0,86133.0,1000.0,rooftop,lease,Paid,,,
8456,New Castle,19720,2016-10-24 19:40:00,PV,residential,11400.0,34800.0,3300.0,rooftop,owned,Paid,,,
8499,New Castle,19720,2016-10-25 14:20:00,PV,residential,4160.0,35713.0,1000.0,rooftop,lease,Paid,,,
8576,Wilmington,19808,2016-10-25 17:08:00,PV,non_residential,11780.0,38892.0,3000.0,rooftop,owned,Paid,,,
8373,Dover,19901,2016-10-25 17:10:00,PV,residential,12710.0,39007.0,3300.0,rooftop,owned,Paid,,,
7583,New Castle,19720,2016-10-26 14:35:00,PV,residential,5720.0,28600.0,1000.0,rooftop,ppa,Paid,,,
8065,Middletown,19709,2016-10-26 14:44:00,PV,residential,7800.0,50908.0,1000.0,rooftop,lease,Paid,,,
8502,Newark,19711,2016-10-26 14:49:00,PV,residential,8320.0,33612.0,1000.0,rooftop,lease,Paid,,,
8540,Bear,19701,2016-10-26 14:52:00,PV,residential,6760.0,51470.0,1000.0,rooftop,lease,Paid,,,
8453,Wilmington,19808,2016-10-26 17:08:00,PV,residential,6960.0,23643.0,3142.0,rooftop,owned,Paid,,,
8565,Wilmington,19805,2016-10-26 18:12:00,PV,residential,5980.0,43805.0,2946.0,rooftop,owned,Paid,,,
8546,Rehoboth Beach,19971,2016-10-26 18:16:00,PV,residential,9360.0,47268.0,1000.0,rooftop,lease,Paid,,,
8527,Dover,19901,2016-10-27 17:33:00,PV,residential,14300.0,57772.0,1000.0,rooftop,lease,Paid,,,
8531,Wilmington,19803,2016-10-27 17:48:00,PV,residential,8060.0,32562.0,1000.0,rooftop,ppa,Paid,,,
8512,Newark,19713,2016-10-27 17:54:00,PV,residential,5200.0,43066.0,1000.0,rooftop,lease,Paid,,,
8551,Bear,19701,2016-10-27 17:59:00,PV,residential,5720.0,48318.0,1000.0,rooftop,ppa,Paid,,,
8557,Selbyville,19975,2016-10-27 18:49:00,PV,residential,7800.0,53570.0,1000.0,rooftop,lease,Paid,,,
8520,Middletown,19709,2016-10-27 19:02:00,PV,residential,7020.0,51470.0,1000.0,rooftop,lease,Unpaid,,,
7346,Newark,19702,2016-10-27 19:09:00,PV,residential,6500.0,32500.0,1000.0,rooftop,lease,Paid,,,
8111,Dagsboro,19970,2016-10-27 19:17:00,PV,residential,2650.0,55425.0,1000.0,rooftop,lease,Unpaid,,,
8484,Bear,19701,2016-10-27 19:26:00,PV,residential,3120.0,39915.0,1000.0,rooftop,lease,Paid,,,
8568,Ellendale,19941,2016-10-27 19:34:00,PV,residential,6240.0,21902.0,2998.0,rooftop,owned,Paid,,,
8543,Ocean View,19970,2016-10-27 19:49:00,PV,residential,12480.0,50419.0,1000.0,rooftop,ppa,Paid,,,
7923,Middletown,19709,2016-10-27 19:57:00,PV,residential,6095.0,62500.0,1000.0,rooftop,lease,Paid,,,
7906,New Castle,19720,2016-10-27 20:09:00,PV,residential,3640.0,42809.0,1000.0,rooftop,lease,Unpaid,,,
8203,Bear,19701,2016-10-27 20:21:00,PV,residential,14300.0,57494.0,3300.0,rooftop,owned,Paid,,,
8114,New Castle,19720,2016-10-27 20:26:00,PV,residential,5035.0,22406.0,1000.0,rooftop,ppa,Paid,,,
8563,Townsend,19734,2016-10-27 20:31:00,PV,residential,6760.0,27310.0,1000.0,rooftop,lease,Paid,,,
8472,Newark,19711,2016-10-27 20:38:00,PV,residential,7540.0,26465.0,3258.0,rooftop,owned,Paid,,,
8592,South Bethany,19930,2016-10-28 13:01:00,Geothermal,residential,,33500.0,4400.0,,,Paid,6.0,,
7650,New Castle,19720,2016-10-28 15:04:00,PV,residential,8215.0,36557.0,1000.0,rooftop,lease,Paid,,,
8247,Bear,19701,2016-10-28 15:07:00,PV,residential,4420.0,60164.0,1000.0,rooftop,lease,Unpaid,,,
8516,Newark,19702,2016-10-28 15:12:00,PV,residential,4420.0,32562.0,1000.0,rooftop,lease,Unpaid,,,
8469,Cheswold,19936,2016-10-28 15:19:00,PV,residential,8265.0,20650.0,3300.0,rooftop,owned,Paid,,,
7900,Wilmington,19804,2016-10-28 15:41:00,PV,residential,5565.0,61321.0,1000.0,rooftop,lease,Unpaid,,,
8562,Wilmington,19808,2016-10-28 15:46:00,PV,residential,6500.0,48318.0,1000.0,rooftop,ppa,Paid,,,
8384,Odessa,19730,2016-10-29 15:31:00,PV,residential,4680.0,27768.0,1000.0,rooftop,ppa,Unpaid,,,
7914,Newark,19702,2016-10-29 15:52:00,PV,residential,2915.0,12971.0,1000.0,rooftop,ppa,Paid,,,
8554,Georgetown,19947,2016-10-29 16:38:00,PV,residential,3380.0,47268.0,1000.0,rooftop,lease,Paid,,,
8575,Middletown,19709,2016-10-31 15:12:00,PV,non_residential,49880.0,159859.0,3000.0,rooftop,owned,Paid,,,
8555,Selbyville,19975,2016-10-31 19:13:00,PV,residential,11700.0,47268.0,1000.0,rooftop,lease,Paid,,,
8538,Dagsboro,19939,2016-10-31 19:24:00,PV,residential,17680.0,71427.0,1000.0,rooftop,lease,Paid,,,
7504,Bear,19701,2016-10-31 19:44:00,PV,residential,8580.0,42900.0,1000.0,rooftop,lease,Paid,,,
8041,New Castle,19720,2016-11-01 22:58:00,PV,residential,6625.0,64859.0,1000.0,rooftop,ppa,Paid,,,
8418,Bear,19701,2016-11-01 23:01:00,PV,residential,1560.0,89284.0,858.0,rooftop,ppa,Unpaid,,,
8164,New Castle,19720,2016-11-02 14:22:00,PV,residential,6500.0,57851.0,1000.0,rooftop,lease,Paid,,,
8322,Bear,19701,2016-11-02 14:40:00,PV,residential,4160.0,40495.0,1000.0,rooftop,lease,Paid,,,
8306,Bear,19701,2016-11-02 15:27:00,PV,residential,5200.0,18252.0,2790.0,rooftop,owned,Unpaid,,,
7188,Millsboro,19966,2016-11-02 15:47:00,PV,residential,8840.0,44199.0,1000.0,rooftop,lease,Paid,,,
8493,Wilmington,19804,2016-11-02 16:11:00,PV,residential,3640.0,14705.0,1000.0,rooftop,ppa,Paid,,,
8497,Dover,19901,2016-11-02 16:21:00,PV,residential,6240.0,25210.0,1000.0,rooftop,lease,Paid,,,
8529,Bethany Beach,19930,2016-11-02 16:26:00,PV,residential,4160.0,33613.0,1000.0,rooftop,lease,Paid,,,
8308,Bear,19701,2016-11-03 14:09:00,PV,residential,3640.0,31239.0,1000.0,rooftop,lease,Paid,,,
8415,Wilmington,19801,2016-11-03 14:16:00,PV,residential,2120.0,19271.0,1000.0,rooftop,ppa,Paid,,,
7928,Ellendale,19941,2016-11-03 14:27:00,PV,residential,4770.0,21227.0,1000.0,rooftop,lease,Unpaid,,,
8492,Lewes,19958,2016-11-03 14:35:00,PV,residential,14560.0,58822.0,1000.0,rooftop,lease,Paid,,,
8517,Lewes,19958,2016-11-03 14:38:00,PV,residential,2340.0,51470.0,1000.0,rooftop,lease,Paid,,,
8523,Ocean View,19970,2016-11-03 14:43:00,PV,residential,5980.0,67226.0,1000.0,rooftop,ppa,Paid,,,
8309,Bethany Beach,19930,2016-11-03 15:06:00,Geothermal,residential,,30000.0,3700.0,,,Paid,5.0,,
8340,Lewes,19958,2016-11-03 15:47:00,PV,residential,8320.0,41600.0,1000.0,rooftop,lease,Paid,,,
8507,Bear,19701,2016-11-04 14:00:00,PV,residential,7280.0,29411.0,1000.0,rooftop,ppa,Paid,,,
8535,Bear,19701,2016-11-04 14:11:00,PV,residential,5460.0,40966.0,1000.0,rooftop,lease,Paid,,,
8519,Wilmington,19804,2016-11-04 14:16:00,PV,residential,5200.0,39915.0,1000.0,rooftop,lease,Paid,,,
8405,Wilmington,19810,2016-11-04 14:22:00,PV,residential,4420.0,31512.0,1000.0,rooftop,ppa,Paid,,,
8646,Millsboro,19966,2016-11-04 18:47:00,Geothermal,residential,,23975.0,3000.0,,,Paid,4.0,,
8476,Delmar,19940,2016-11-07 13:41:00,PV,residential,13965.0,40000.0,1000.0,rooftop,lease,Paid,,,
8096,Rehoboth Beach,19971,2016-11-07 14:59:00,PV,residential,5200.0,16146.0,2790.0,rooftop,owned,Paid,,,
7836,Townsend,19734,2016-11-07 16:38:00,PV,residential,8745.0,53066.0,1000.0,rooftop,lease,Paid,,,
8455,New Castle,19720,2016-11-07 16:51:00,PV,residential,2340.0,15756.0,1000.0,rooftop,ppa,Paid,,,
7944,Newark,19711,2016-11-07 16:55:00,PV,residential,5980.0,49751.0,1000.0,rooftop,lease,Unpaid,,,
8212,Bear,19701,2016-11-07 17:02:00,PV,residential,8320.0,43966.0,1000.0,rooftop,ppa,Paid,,,
8530,New Castle,19720,2016-11-07 17:14:00,PV,residential,7020.0,28361.0,1000.0,rooftop,lease,Paid,,,
8561,Bear,19701,2016-11-07 17:28:00,PV,residential,5460.0,55671.0,1000.0,rooftop,ppa,Unpaid,,,
7302,Bear,19701,2016-11-07 17:36:00,PV,residential,15600.0,78000.0,1000.0,rooftop,ppa,Paid,,,
7896,Newark,19711,2016-11-07 17:57:00,PV,residential,8580.0,77519.0,1000.0,rooftop,ppa,Paid,,,
8328,Wilmington,19808,2016-11-07 18:22:00,PV,residential,11960.0,53223.0,1000.0,rooftop,lease,Paid,,,
8490,Greenwood,19950,2016-11-08 15:49:00,PV,residential,8840.0,51469.0,1000.0,rooftop,lease,Paid,,,
8489,Frankford,19945,2016-11-08 15:54:00,PV,residential,3120.0,51108.0,1000.0,rooftop,ppa,Unpaid,,,
8569,Frankford,19945,2016-11-08 15:59:00,PV,residential,9100.0,78780.0,1000.0,rooftop,lease,Paid,,,
7827,Newark,19702,2016-11-09 15:10:00,PV,residential,3975.0,47170.0,1000.0,rooftop,ppa,Paid,,,
8410,Wilmington,19804,2016-11-09 15:17:00,PV,residential,2080.0,15756.0,1000.0,rooftop,ppa,Paid,,,
8378,Middletown,19709,2016-11-09 15:49:00,PV,residential,14250.0,34250.0,3300.0,rooftop,owned,Paid,,,
8657,Middletown,19709,2016-11-09 19:15:00,PV,residential,7650.0,21243.0,3280.0,rooftop,owned,Unpaid,,,
8608,Rehoboth Beach,19971,2016-11-09 22:05:00,PV,residential,7800.0,22656.0,3300.0,rooftop,owned,Paid,,,
8659,Newark,19713,2016-11-09 22:40:00,PV,residential,7395.0,26105.0,1000.0,rooftop,lease,Pending,,,
8665,Middletown,19709,2016-11-10 00:42:00,PV,residential,13500.0,42476.0,3300.0,rooftop,owned,Unpaid,,,
8598,Hockessin,19707,2016-11-10 15:12:00,PV,residential,11960.0,53570.0,1000.0,rooftop,ppa,Paid,,,
7225,Newark,19702,2016-11-10 15:58:00,PV,residential,5200.0,26000.0,1000.0,rooftop,lease,Paid,,,
8553,Bridgeville,19933,2016-11-10 16:09:00,PV,residential,8320.0,37814.0,1000.0,rooftop,lease,Paid,,,
8655,Hockessin,19707,2016-11-10 19:17:00,PV,residential,3060.0,34714.0,1683.0,rooftop,owned,Paid,,,
8292,Bethany Beach,19930,2016-11-10 21:21:00,PV,residential,8840.0,41058.0,3300.0,rooftop,owned,Paid,,,
8579,Seaford,19973,2016-11-11 13:08:00,PV,residential,13110.0,29000.0,3300.0,rooftop,owned,Paid,,,
8429,Middletown,19709,2016-11-11 17:49:00,PV,residential,3120.0,34663.0,1000.0,rooftop,ppa,Paid,,,
8564,Wilmington Manor,19720,2016-11-11 18:01:00,PV,residential,5720.0,23109.0,1000.0,rooftop,lease,Paid,,,
8631,Newark,19702,2016-11-11 18:08:00,PV,residential,4680.0,42016.0,1000.0,rooftop,lease,Paid,,,
8633,Bear,19701,2016-11-11 18:16:00,PV,residential,16640.0,67226.0,1000.0,rooftop,ppa,Paid,,,
8624,Wilmington,19804,2016-11-11 18:41:00,PV,residential,3900.0,26260.0,1000.0,rooftop,ppa,Paid,,,
8480,Millsboro,19966,2016-11-11 18:51:00,PV,residential,5460.0,43066.0,1000.0,rooftop,lease,Paid,,,
7950,Millsboro,19966,2016-11-11 19:07:00,PV,residential,11440.0,50908.0,1000.0,rooftop,lease,Unpaid,,,
8547,Dover,19901,2016-11-11 19:16:00,PV,residential,6500.0,26260.0,1000.0,rooftop,lease,Unpaid,,,
8581,Newark,19713,2016-11-13 22:54:00,PV,residential,8400.0,38490.0,3300.0,rooftop,owned,Paid,,,
8550,New Castle,19720,2016-11-14 16:46:00,PV,residential,7280.0,36764.0,1000.0,rooftop,ppa,Paid,,,
8630,Bear,19701,2016-11-14 16:50:00,PV,residential,5980.0,45167.0,1000.0,rooftop,lease,Paid,,,
6979,Rehoboth Beach,19971,2016-11-15 14:58:00,PV,residential,5500.0,29500.0,2850.0,rooftop,owned,Paid,,,
7108,Rehoboth Beach,19971,2016-11-15 15:40:00,PV,residential,5500.0,29500.0,2850.0,rooftop,owned,Paid,,,
7437,Newark,19713,2016-11-15 16:31:00,PV,residential,5100.0,45900.0,1000.0,rooftop,ppa,Paid,,,
7799,Middletown,19709,2016-11-15 16:39:00,PV,residential,10920.0,69420.0,1000.0,rooftop,ppa,Paid,,,
8707,Middletown,19709,2016-11-15 23:05:00,PV,residential,8670.0,26732.0,3300.0,rooftop,owned,Unpaid,,,
8471,Bear,19701,2016-11-16 14:39:00,PV,residential,7800.0,24960.0,3300.0,rooftop,owned,Paid,,,
8475,Lewes,19971,2016-11-16 14:41:00,PV,residential,3120.0,12324.0,1716.0,rooftop,owned,Paid,,,
8400,Dover,19904,2016-11-16 14:42:00,PV,residential,9880.0,36235.0,3300.0,rooftop,owned,Paid,,,
8467,Rehoboth Beach,19971,2016-11-16 14:42:00,PV,residential,8840.0,27404.0,3300.0,rooftop,owned,Paid,,,
8381,Selbyville,19975,2016-11-16 14:57:00,PV,residential,8400.0,26880.0,3300.0,rooftop,owned,Paid,,,
