,year,category,economic_sectors,source,type,fuel_type,gas,value_mmtco2e
4111,2047,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,N2O,0.00011537111350583685
4112,2047,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,CH4,0.0002929353140503502
4113,2047,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,CH4,0.10419244238956571
4114,2047,Projection,Waste Management,Industrial WWT,Non-Energy,N/A,CH4,0.11714690425173768
4115,2047,Projection,Waste Management,Landfill Fugitive Emissions,Non-Energy,N/A,CH4,0.21294103105481005
4116,2047,Projection,Waste Management,MSW Incineration,Non-Energy,N/A,CO2,0
4117,2047,Projection,"Land-use, land-use change, forestry",Total Flux,Non-Energy,N/A,CO2,-0.8610932237357091
4118,2048,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CO2,0.1357701692912452
4119,2048,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.0114531980602129
4120,2048,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,1.2028053757405612
4121,2048,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,N2O,0.00065500843051271
4122,2048,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.00002775180980696896
4123,2048,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0006415108410581213
4124,2048,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CH4,0.00003663358112487193
4125,2048,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.000011640859818359464
4126,2048,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0005381802357870143
4127,2048,Projection,Electric power - in-state generation,Transmission and Distribution,Non-Energy,N/A,SF6,0.008562123496908842
4128,2048,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CO2,2.393626444625528
4129,2048,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,N2O,0.0031763732936346016
4130,2048,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CH4,0.002265031291601855
4131,2048,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CO2,4.535281417373286
4132,2048,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.07699396620943667
4133,2048,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.06029715207027312
4134,2048,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0007796483475523157
4135,2048,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.005724455625925687
4136,2048,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.00027830749538046196
4137,2048,Projection,Transportation,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.0846105336767291
4138,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,CO2,0
4139,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,CO2,2.7848034381510023
4140,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,CO2,2.2207337847141013
4141,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,N2O,0
4142,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.006039861823533007
4143,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0011706983105881923
4144,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Wood,N2O,0
4145,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,CH4,0
4146,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.0025334990870524367
4147,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0009821294551914364
4148,2048,Projection,Industrial,Fossil Fuel Combustion,Energy,Wood,CH4,0
4149,2048,Projection,Industrial,Industrial Processes,Non-Energy,N/A,CO2,0.014808641804756217
4150,2048,Projection,Industrial,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.02739963762989439
4151,2048,Projection,Industrial,Natural Gas and Oil Systems,Non-Energy,N/A,CH4,0.2640799925142515
4152,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,CO2,0
4153,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.1740787566848128
4154,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.6829241259526896
4155,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,N2O,0
4156,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.00048705206974603916
4157,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.00036423451312649335
4158,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Wood,N2O,0.000012198482173947571
4159,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,CH4,0
4160,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.0006810012160878625
4161,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0015278293335842842
4162,2048,Projection,Residential,Fossil Fuel Combustion,Energy,Wood,CH4,0.0000767521948864151
4163,2048,Projection,Residential,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.415235332450294
4164,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,CO2,0
4165,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.30006528526328735
4166,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,CO2,1.0365489652519535
4167,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,N2O,0
4168,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.0007872190424395773
4169,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0005528387317751179
4170,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Wood,N2O,0.000032168353164996556
4171,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,CH4,0
4172,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.001100697766274577
4173,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.00231895441180838
4174,2048,Projection,Commercial,Fossil Fuel Combustion,Energy,Wood,CH4,0.00020240155095425688
4175,2048,Projection,Commercial,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.36085451628090137
4176,2048,Projection,Agricultural,Enteric Fermentation,Non-Energy,N/A,CH4,0.036221335302307575
4177,2048,Projection,Agricultural,Manure Management,Non-Energy,N/A,N2O,0.2061914866934164
4178,2048,Projection,Agricultural,Manure Management,Non-Energy,N/A,CH4,0.05008801075611713
4179,2048,Projection,Agricultural,Agricultural Soil Management,Non-Energy,N/A,N2O,0.3350081399310857
4180,2048,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,N2O,0.00011585485389191364
4181,2048,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,CH4,0.000294788370311592
4182,2048,Projection,Agricultural,Liming and Urea,Non-Energy,N/A,CO2,0.011112706836589027
4183,2048,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,N2O,0.03920906098501831
4184,2048,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,CH4,0.10508351881885147
4185,2048,Projection,Waste Management,Industrial WWT,Non-Energy,N/A,CH4,0.11813321480419625
4186,2048,Projection,Waste Management,Landfill Fugitive Emissions,Non-Energy,N/A,CH4,0.21259403218277298
4187,2048,Projection,Waste Management,MSW Incineration,Non-Energy,N/A,CO2,0
4188,2048,Projection,"Land-use, land-use change, forestry",Total Flux,Non-Energy,N/A,CO2,-0.8610932237357091
4189,2049,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CO2,0.1354055934209827
4190,2049,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.011360250555666534
4191,2049,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,1.241889098803088
4192,2049,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,N2O,0.0006532495738372707
4193,2049,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.000027526592234144135
4194,2049,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0006623559690889857
4195,2049,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CH4,0.00003653521106472432
4196,2049,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.000011546389359959792
4197,2049,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0005556677593028403
4198,2049,Projection,Electric power - in-state generation,Transmission and Distribution,Non-Energy,N/A,SF6,0.008562123496908842
4199,2049,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CO2,2.3948339824834113
4200,2049,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,N2O,0.003177975712011723
4201,2049,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CH4,0.0022661739557130575
4202,2049,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CO2,4.550860022437609
4203,2049,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.0783763658305442
4204,2049,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.06029715207027312
4205,2049,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0007796483475523157
4206,2049,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.005724455625925687
4207,2049,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.00027830749538046196
4208,2049,Projection,Transportation,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.0832503496692043
4209,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,CO2,0
4210,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,CO2,2.829941365424381
4211,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,CO2,2.2582992053318063
4212,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,N2O,0
4213,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.006137802966519295
4214,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.001190501573255871
4215,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Wood,N2O,0
4216,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,CH4,0
4217,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.0025745817812580936
4218,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0009987429305837845
4219,2049,Projection,Industrial,Fossil Fuel Combustion,Energy,Wood,CH4,0
4220,2049,Projection,Industrial,Industrial Processes,Non-Energy,N/A,CO2,0.014956367996095898
4221,2049,Projection,Industrial,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.026839700499162955
4222,2049,Projection,Industrial,Natural Gas and Oil Systems,Non-Energy,N/A,CH4,0.2660277284756487
4223,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,CO2,0
4224,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.17157983662080672
4225,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.684714708371985
4226,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,N2O,0
4227,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.0004812587371222642
4228,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0003651895122119264
4229,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Wood,N2O,0
4230,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Coal,CH4,0
4231,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.0006729009187951122
4232,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0015318352022312346
4233,2049,Projection,Residential,Fossil Fuel Combustion,Energy,Wood,CH4,0
4234,2049,Projection,Residential,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.424133899117372
4235,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,CO2,0
4236,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.3015436631085082
4237,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,CO2,1.043503591658584
4238,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,N2O,0
4239,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.0007915334321715065
4240,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0005565479505110383
4241,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Wood,N2O,0.000028569806499366484
4242,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Coal,CH4,0
4243,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.001106730190396402
4244,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.002334513215230865
4245,2049,Projection,Commercial,Fossil Fuel Combustion,Energy,Wood,CH4,0.00017975968854467168
4246,2049,Projection,Commercial,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.36355541228068056
4247,2049,Projection,Agricultural,Enteric Fermentation,Non-Energy,N/A,CH4,0.036242114795142374
4248,2049,Projection,Agricultural,Manure Management,Non-Energy,N/A,N2O,0.20731292511109653
4249,2049,Projection,Agricultural,Manure Management,Non-Energy,N/A,CH4,0.05030668823310918
4250,2049,Projection,Agricultural,Agricultural Soil Management,Non-Energy,N/A,N2O,0.33448750814249656
4251,2049,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,N2O,0.00011633859427799043
4252,2049,Projection,Agricultural,Burning of Agricultural Crop Waste,Non-Energy,N/A,CH4,0.00029664142657283375
4253,2049,Projection,Agricultural,Liming and Urea,Non-Energy,N/A,CO2,0.011180019263523779
4254,2049,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,N2O,0.039538875012671726
4255,2049,Projection,Waste Management,Municipal WWT,Non-Energy,N/A,CH4,0.10597459524813724
4256,2049,Projection,Waste Management,Industrial WWT,Non-Energy,N/A,CH4,0.11911952535665482
4257,2049,Projection,Waste Management,Landfill Fugitive Emissions,Non-Energy,N/A,CH4,0.21226063933112205
4258,2049,Projection,Waste Management,MSW Incineration,Non-Energy,N/A,CO2,0
4259,2049,Projection,"Land-use, land-use change, forestry",Total Flux,Non-Energy,N/A,CO2,-0.8610932237357091
4260,2050,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CO2,0.13586511587544978
4261,2050,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CO2,0.011378840056575806
4262,2050,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,1.2784907004708268
4263,2050,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,N2O,0.0006554664899923957
4264,2050,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.0000275716357487091
4265,2050,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0006818772688300089
4266,2050,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Coal,CH4,0.000036659199664004245
4267,2050,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.000011565283451639727
4268,2050,Projection,Electric power - in-state generation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.0005720446886157793
4269,2050,Projection,Electric power - in-state generation,Transmission and Distribution,Non-Energy,N/A,SF6,0.008562123496908842
4270,2050,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CO2,2.3967414771258224
4271,2050,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,N2O,0.003180506982107568
4272,2050,Projection,Electric power - consumption,Imported Electricity,Indirect,N/A,CH4,0.002267978972140464
4273,2050,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CO2,4.571748811762579
4274,2050,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CO2,0.07970030002527212
4275,2050,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.06029715207027312
4276,2050,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.0007796483475523157
4277,2050,Projection,Transportation,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.005724455625925687
4278,2050,Projection,Transportation,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.00027830749538046196
4279,2050,Projection,Transportation,"A/C, Refrigeration, other",Non-Energy,N/A,HFC,0.0818901656616795
4280,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,CO2,0
4281,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,CO2,2.8705705404134925
4282,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,CO2,2.2908259338124384
4283,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,N2O,0
4284,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,N2O,0.006226115363431994
4285,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,N2O,0.001207648602018771
4286,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Wood,N2O,0
4287,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Coal,CH4,0
4288,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Petroleum,CH4,0.002611625571909394
4289,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Natural Gas,CH4,0.001013128021827828
4290,2050,Projection,Industrial,Fossil Fuel Combustion,Energy,Wood,CH4,0
4291,2050,Projection,Industrial,Industrial Processes,Non-Energy,N/A,CO2,0.015104094187435635
