Application ID,City,Zip,Application Submission Date,Facility Type,Sector,PV Capacity (kW),Geothermal Capacity (tons),Wind Capacity (kW),Solar Water Capacity (sq ft),Total System Costs ($),Total Rebate,Mounting Location,PPA/Lease,Payment Status
9429,Wilmington,19806,01/08/2018,PV,non_profit,9600,,,,26156.00,10950.00,rooftop,owned,Paid
9430,Newark,19711,02/15/2018,PV,residential,5700,,,,25650.00,2850.00,rooftop,owned,Paid
9431,Middletown,19709,03/19/2018,PV,residential,10260,,,,49761.00,3000.00,rooftop,owned,Paid
9432,Bear,19701,08/07/2018,PV,residential,11970,,,,42000.00,3000.00,ground,owned,Paid
9433,Bear,19701,02/22/2018,PV,residential,8550,,,,35337.00,3000.00,rooftop,owned,Paid
9434,Bear,19701,07/20/2018,PV,residential,9000,,,,27900.00,3000.00,rooftop,owned,Paid
9435,Newark,19702,02/22/2018,PV,residential,5130,,,,26933.00,2565.00,rooftop,owned,Paid
9436,Middletown,19709-8682,02/21/2018,PV,residential,9300,,,,41430.00,3000.00,rooftop,owned,Paid
9437,Bethany Beach,19930,02/27/2018,Geothermal,residential,,6,,,49510.00,4400.00,,,Paid
9438,Newark,19711,03/29/2018,PV,residential,4800,,,,26040.00,2400.00,rooftop,owned,Paid
9439,Bethany,19930,01/07/2020,Geothermal,residential,,5,,,40330.00,3700.00,,,Paid
9440,Ocean View,19970,11/28/2018,PV,residential,5500,,,,27900.00,2750.00,rooftop,owned,Paid
9442,Wilmington,19805,07/26/2018,PV,residential,4275,,,,23750.00,2137.50,rooftop,owned,Paid
9443,Rehoboth Beach,19971,12/07/2018,PV,residential,5600,,,,29500.00,2800.00,rooftop,owned,Paid
9445,Wilmington,19810,02/23/2018,PV,residential,7410,,,,35938.00,3000.00,rooftop,owned,Paid
9448,Greenwood,19950,07/30/2018,Solar Water,residential,,,59,,10000.00,3898.20,,,Paid
9449,Hockessin,19707,02/20/2018,PV,residential,7475,,,,24294.00,3000.00,rooftop,owned,Paid
9450,Selbyville,19975,03/06/2018,PV,residential,6090,,,,14000.00,3000.00,rooftop,owned,Paid
9451,Rehoboth Beach,19971,04/30/2018,PV,residential,8100,,,,24500.00,3000.00,rooftop,owned,Paid
9453,Ocean View,19970,03/13/2019,Geothermal,residential,,5,,,23730.00,3700.00,,,Paid
9460,Newark,19711,02/19/2018,PV,residential,9600,,,,26880.00,3000.00,rooftop,owned,Paid
9466,Bethany Beach,19930,11/19/2018,PV,residential,6160,,,,20636.00,3000.00,rooftop,owned,Paid
9467,Frankford,19945,02/07/2018,PV,non_residential,9800,,,,39410.00,3000.00,rooftop,owned,Paid
9470,Wilmington,19810,08/30/2018,PV,residential,8550,,,,38475.00,3000.00,rooftop,owned,Unpaid
9471,Rehoboth Beach,19971,05/04/2018,PV,residential,4640,,,,15875.00,2320.00,rooftop,owned,Paid
9472,Bear,19701,03/05/2018,PV,residential,7200,,,,23982.00,3000.00,ground,owned,Paid
9473,Seaford,19973,03/02/2018,Geothermal,residential,,5,,,12200.00,3700.00,,,Paid
9474,Wilmington,19808,03/15/2018,PV,residential,6490,,,,18172.00,3000.00,rooftop,owned,Paid
9475,Wilmington,19808,03/26/2018,PV,residential,4560,,,,29049.00,2280.00,rooftop,owned,Paid
9477,New Castle,19720,05/29/2018,PV,residential,5700,,,,29925.00,2850.00,rooftop,owned,Paid
9478,Ocean View,19970,03/20/2018,PV,residential,9570,,,,22500.00,3000.00,rooftop,owned,Paid
9479,Middletown,19709,02/19/2022,PV,residential,8450,,,,27455.00,5915.00,rooftop,owned,Unpaid
9481,Rehoboth Beach,19971,01/28/2019,PV,residential,2800,,,,29500.00,1400.00,rooftop,owned,Paid
9482,Wilmington,19803,02/22/2018,PV,residential,18850,,,,47366.00,3000.00,rooftop,owned,Paid
9483,Middletown,19709,03/06/2018,PV,residential,6960,,,,20699.00,3000.00,rooftop,owned,Paid
9484,Fenwick Island,19944,03/01/2018,Geothermal,residential,,5,,,40909.00,3700.00,,,Paid
9485,Rehoboth Beach,19971,02/19/2019,Geothermal,residential,,7,,,59345.00,5000.00,,,Paid
9486,Ocean View,19970,03/18/2019,Geothermal,residential,,4,,,7379.00,2600.00,,,Paid
9487,Neward,19713,02/28/2018,PV,residential,3960,,,,34000.00,1980.00,rooftop,owned,Paid
9488,Middletown,19709,03/03/2018,PV,residential,12600,,,,39060.00,3000.00,rooftop,owned,Paid
9489,Lewes,19958,03/09/2018,PV,non_profit,44000,,,,119625.00,36750.00,rooftop,owned,Paid
9490,Wilmington,19808,05/17/2018,PV,residential,5130,,,,23598.00,2565.00,rooftop,owned,Paid
9491,Laruel,19956,03/09/2018,PV,non_profit,49500,,,,148500.00,40875.00,rooftop,owned,Paid
9492,Townsend,19734,03/12/2018,PV,non_residential,25200,,,,63144.00,3000.00,rooftop,owned,Paid
9494,Seaford,19973,10/08/2018,PV,residential,10080,,,,30744.00,3000.00,rooftop,owned,Paid
9495,Ocean View,19970,02/01/2019,PV,residential,6160,,,,31500.00,3000.00,rooftop,owned,Paid
9496,Milton,19968,05/03/2018,PV,residential,6600,,,,20077.00,3000.00,rooftop,owned,Paid
9498,Ocean View,19970,04/24/2018,PV,residential,5890,,,,16771.00,2945.00,rooftop,owned,Paid
9499,Wilmington,19810,05/17/2018,PV,residential,6270,,,,30000.00,3000.00,rooftop,owned,Paid
9502,Rehoboth Beach,19971,07/03/2018,PV,residential,15400,,,,45430.00,3000.00,rooftop,owned,Paid
9503,Wilmington,19809,04/19/2018,PV,residential,3100,,,,15835.00,1550.00,rooftop,owned,Paid
9504,Wilmington,19803,04/11/2018,PV,non_profit,9300,,,,24708.00,10725.00,rooftop,owned,Paid
9506,Ocean View,19970,10/10/2018,PV,residential,5880,,,,29500.00,2940.00,rooftop,owned,Paid
9507,Millville,19970,08/10/2018,PV,residential,8960,,,,28672.00,3000.00,rooftop,owned,Paid
9508,Fenwick Island,19944,05/07/2018,PV,residential,12685,,,,28000.00,3000.00,rooftop,owned,Paid
9509,Middletown,19709,05/07/2018,PV,residential,8250,,,,23925.00,3000.00,rooftop,owned,Paid
9510,Hockessin,19707,05/14/2018,PV,residential,6000,,,,19500.00,3000.00,rooftop,owned,Paid
9511,Middletown,19709,07/10/2018,PV,residential,9120,,,,45600.00,3000.00,rooftop,owned,Paid
9512,Rehoboth Beach,19971,01/30/2019,PV,residential,1800,,,,26700.00,900.00,rooftop,owned,Paid
9513,Newark,19711,08/21/2018,PV,residential,6840,,,,31122.00,3000.00,rooftop,owned,Paid
9514,Bear,19701,05/15/2018,PV,residential,7260,,,,19965.00,3000.00,rooftop,owned,Paid
9515,Smyrna,19977,05/10/2018,PV,residential,16200,,,,48276.00,3000.00,rooftop,owned,Paid
9516,HOCKESSIN,19707,05/18/2018,Geothermal,residential,,3,,,27211.00,2300.00,,,Paid
9517,Wilmington,19809,07/10/2018,PV,residential,8060,,,,18000.00,3000.00,rooftop,owned,Paid
9518,Millsboro,19966,07/18/2018,PV,residential,11160,,,,25000.00,3000.00,rooftop,owned,Paid
9519,Rehoboth Beach,19971,05/11/2018,PV,residential,10080,,,,30276.00,3000.00,rooftop,owned,Paid
9520,Ocean View,19970,06/12/2018,PV,residential,13275,,,,27500.00,3000.00,rooftop,owned,Paid
9521,Ocean View,19970,08/13/2018,PV,residential,14880,,,,31000.00,3000.00,rooftop,owned,Paid
9522,Dover,19901,05/11/2018,PV,residential,3600,,,,10800.00,1800.00,rooftop,owned,Paid
9524,Bear,19701,05/30/2018,PV,residential,6840,,,,34542.00,3000.00,rooftop,owned,Paid
9526,Magnolia,19962,07/17/2018,PV,residential,7475,,,,34320.00,3000.00,rooftop,owned,Paid
9528,Newark,19713,05/17/2018,PV,residential,7320,,,,23058.00,3000.00,rooftop,owned,Paid
9529,Hockessin,19707,11/09/2018,PV,residential,16575,,,,43758.00,3000.00,rooftop,owned,Paid
9530,Newark,19702,10/08/2018,PV,residential,6900,,,,18630.00,3000.00,rooftop,owned,Paid
9531,Newark,19711,07/26/2018,PV,residential,5400,,,,16118.00,2700.00,rooftop,owned,Paid
9532,Newark,19711,05/23/2018,PV,residential,6530,,,,9463.00,3000.00,rooftop,owned,Unpaid
9533,Lewes,19958,07/30/2018,PV,residential,5310,,,,13500.00,2655.00,rooftop,owned,Paid
9534,Middletown,19709,05/30/2018,PV,residential,11160,,,,24500.00,3000.00,rooftop,owned,Paid
9535,Ocean View,19970,08/02/2018,PV,residential,12090,,,,25200.00,3000.00,rooftop,owned,Paid
9536,Townsend,19734,08/03/2018,PV,residential,12600,,,,32061.00,3000.00,rooftop,owned,Paid
9537,Wilmington,19807,06/26/2018,PV,residential,26130,,,,83355.00,3000.00,rooftop,owned,Paid
9538,Rehoboth Beach,19971,08/28/2018,PV,residential,6490,,,,27258.00,3000.00,rooftop,owned,Paid
9539,Wilmington,19803,07/21/2018,Geothermal,residential,,5,,,29400.00,3700.00,,,Paid
9540,Middletown,19709,03/04/2019,PV,residential,6840,,,,35000.00,3000.00,rooftop,owned,Paid
9541,Bear,19701,06/07/2018,PV,residential,8400,,,,29228.00,3000.00,rooftop,owned,Paid
9542,Middletown,19709,07/05/2018,PV,residential,10675,,,,33626.00,3000.00,rooftop,owned,Paid
9545,Rehoboth Beach,19971,06/22/2018,PV,residential,13800,,,,40491.00,3000.00,rooftop,owned,Paid
9546,South Bethany,19930,11/15/2018,PV,residential,4720,,,,17228.00,2360.00,rooftop,owned,Paid
9548,Middletown,19709,07/09/2018,PV,residential,3990,,,,19950.00,1995.00,rooftop,owned,Paid
9550,WILMINGTON,19807,06/21/2018,Geothermal,residential,,5,,,17998.00,2000.00,,,Unpaid
9551,Middletown,19709,07/17/2018,PV,residential,7930,,,,24980.00,3000.00,rooftop,owned,Unpaid
9553,Bear,19701,07/10/2018,PV,residential,9800,,,,25970.00,3000.00,rooftop,owned,Paid
9556,New Castle,19720,10/15/2018,PV,residential,9150,,,,28822.00,3000.00,rooftop,owned,Paid
9557,Rehoboth Beach,19971,05/22/2019,PV,residential,5100,,,,26700.00,2550.00,rooftop,owned,Paid
9558,Bear,19701,09/24/2018,PV,residential,13640,,,,42250.00,3000.00,rooftop,owned,Paid
9560,Wilmington,19808,08/13/2018,PV,residential,10325,,,,26200.00,3000.00,rooftop,owned,Paid
9562,Townsend,19734,07/13/2018,PV,residential,5400,,,,13000.00,2700.00,rooftop,owned,Paid
9563,Milton,19968,10/02/2018,PV,residential,8400,,,,26880.00,3000.00,rooftop,owned,Paid
9564,Camden Wyoming,19934,10/30/2018,PV,residential,5490,,,,16645.00,2745.00,rooftop,owned,Paid
9565,Lewes,19958,11/13/2018,PV,residential,8100,,,,28350.00,3000.00,rooftop,owned,Paid
9566,Millsboro,19966,09/04/2018,PV,residential,17050,,,,33500.00,3000.00,rooftop,owned,Paid
9567,REHOBOTH BEACH,19971,09/12/2018,PV,residential,10260,,,,30000.00,3000.00,rooftop,owned,Paid
9568,Bethany Beach,19930,10/19/2018,PV,residential,11780,,,,28500.00,3000.00,rooftop,owned,Paid
9569,Middletown,19709-9947,12/23/2018,PV,residential,10980,,,,36705.00,3000.00,rooftop,owned,Unpaid
9570,MIDDLETOWN,19709,07/27/2018,PV,residential,7800,,,,25740.00,3000.00,rooftop,owned,Paid
9572,Delaware City,19709,10/03/2018,PV,residential,8370,,,,17250.00,3000.00,rooftop,owned,Paid
9574,Ocean View,19970,09/13/2018,PV,residential,15300,,,,46665.00,3000.00,rooftop,owned,Paid
9575,new castle,19720,09/14/2018,PV,residential,4880,,,,15372.00,2440.00,rooftop,owned,Paid
9577,New Castle,19720,12/03/2018,PV,residential,16775,,,,34400.00,3000.00,rooftop,owned,Paid
9580,Ocean View,19970,11/03/2018,PV,residential,8100,,,,23895.00,3000.00,rooftop,owned,Paid
9581,Ocean View,19970,09/26/2018,PV,residential,7500,,,,23250.00,3000.00,rooftop,owned,Paid
9582,Rehoboth Beach,19971,11/04/2019,PV,residential,23400,,,,69996.00,3000.00,rooftop,owned,Unpaid
9583,Selbyville,19975,08/24/2018,PV,residential,4550,,,,14787.00,2275.00,rooftop,owned,Paid
9584,Rehoboth Beach,19971,01/28/2019,PV,residential,5100,,,,26700.00,2550.00,rooftop,owned,Paid
9585,MIDDLETOWN,19709,08/17/2018,PV,residential,6000,,,,25000.00,3000.00,ground,owned,Paid
9586,Fenwick Island,19944,01/03/2019,PV,residential,9000,,,,28800.00,3000.00,rooftop,owned,Paid
9587,Rehoboth Beach,19971,11/09/2018,PV,residential,13330,,,,29900.00,3000.00,rooftop,owned,Paid
9588,Middletown,19709,12/11/2018,PV,residential,6270,,,,32418.00,3000.00,rooftop,owned,Paid
9589,Newark,19711,08/27/2018,PV,residential,5200,,,,38775.00,2600.00,rooftop,owned,Paid
9590,Ocean View,19971,03/04/2019,PV,residential,6300,,,,21735.00,3000.00,rooftop,owned,Paid
9592,Wyoming,19934,09/04/2018,PV,residential,6000,,,,17400.00,3000.00,rooftop,owned,Paid
9593,Rehoboth Beach,19971,02/18/2019,Geothermal,residential,,5,,,41131.00,3700.00,,,Paid
9596,Middletown,19709,09/21/2018,PV,residential,6380,,,,32219.00,3000.00,rooftop,owned,Paid
9597,Seaford,19973,10/24/2018,Solar Water,residential,,,59,,10000.00,4667.50,,,Paid
9598,Newark,19711,09/10/2018,Geothermal,residential,,5,,,38223.00,3700.00,,,Paid
9599,Rehoboth Beach,19971,11/05/2018,PV,residential,13800,,,,48495.00,3000.00,rooftop,owned,Paid
9600,Middletown,19709,09/21/2018,PV,residential,5800,,,,26000.00,2900.00,rooftop,owned,Paid
9601,Rehoboth Beach,19971,12/06/2018,PV,non_residential,23650,,,,118250.00,3000.00,rooftop,owned,Paid
9603,Newark,19713,09/18/2018,PV,residential,9300,,,,19995.00,3000.00,rooftop,owned,Paid
9604,Rehoboth Beach,19971,01/28/2019,PV,residential,7200,,,,24120.00,3000.00,rooftop,owned,Paid
9606,New Castle,19720,01/04/2019,PV,residential,6380,,,,30943.00,3000.00,rooftop,owned,Paid
9608,Rehoboth Beach,19971,11/19/2018,PV,residential,6600,,,,22110.00,3000.00,rooftop,owned,Paid
9609,Wilmington,19808,10/23/2018,PV,residential,4350,,,,29000.00,2175.00,rooftop,owned,Paid
9610,Newark,19702,02/18/2019,PV,residential,6090,,,,31000.00,3000.00,rooftop,owned,Paid
9613,Rehoboth Beach,19971,02/04/2019,PV,residential,12000,,,,37800.00,3000.00,rooftop,owned,Paid
9614,Townsend,19734,10/18/2018,PV,residential,11400,,,,79334.00,3000.00,rooftop,owned,Paid
9615,Wilmington,19808,09/27/2018,PV,residential,5360,,,,17327.00,2680.00,rooftop,owned,Unpaid
9616,Lewes,19958,09/27/2018,PV,residential,9000,,,,27000.00,3000.00,rooftop,owned,Paid
9618,Newark,19702,12/06/2018,PV,residential,6175,,,,18216.00,3000.00,rooftop,owned,Paid
9619,Greenville,19807,10/22/2018,Geothermal,residential,,5,,,18659.00,400.00,,,Paid
9620,Wilmington,19803,11/21/2018,PV,residential,9100,,,,29530.00,3000.00,rooftop,owned,Paid
9621,South Bethany,19930,01/28/2019,PV,residential,9600,,,,30240.00,3000.00,rooftop,owned,Paid
9622,Newark,19711,12/05/2018,Geothermal,residential,,3,,,26500.00,2300.00,,,Paid
9623,Ocean View,19970,11/08/2018,PV,residential,17050,,,,33500.00,3000.00,rooftop,owned,Paid
9624,Wilmington,19808,10/29/2018,PV,residential,8000,,,,23885.00,3000.00,rooftop,owned,Paid
9626,New Castle,19720,10/24/2018,PV,residential,6090,,,,42078.00,3000.00,rooftop,owned,Paid
9627,Rehoboth Beach,19971,10/10/2018,Geothermal,residential,,2,,,36540.00,5000.00,,,Paid
9628,Middletown,19709,11/02/2018,PV,residential,11600,,,,59720.00,3000.00,rooftop,owned,Paid
9629,Newark,19711,10/23/2018,PV,residential,9600,,,,24000.00,3000.00,rooftop,owned,Paid
9630,Lewes,19958,10/23/2020,PV,non_residential,20460,,,,40500.00,3000.00,rooftop,owned,Paid
9631,Rehoboth Beach,19971,01/28/2019,PV,residential,9000,,,,28800.00,3000.00,rooftop,owned,Paid
9633,New Castle,19720,12/03/2018,PV,residential,9920,,,,20000.00,3000.00,rooftop,owned,Paid
9634,Newark,19702,10/25/2018,PV,residential,8190,,,,29000.00,3000.00,rooftop,owned,Paid
9635,Townsend,19734,11/02/2018,PV,residential,10065,,,,27615.00,3000.00,rooftop,owned,Paid
9636,Rehoboth Beach,19971,02/24/2020,PV,residential,6000,,,,29500.00,3000.00,rooftop,owned,Paid
9637,Wilmington,19808,12/04/2018,PV,residential,3355,,,,11654.00,1677.50,rooftop,owned,Paid
9638,Ocean View,19970,01/09/2019,PV,residential,10500,,,,33075.00,3000.00,rooftop,owned,Paid
9639,Rehoboth Beach,19971,01/28/2019,PV,residential,9300,,,,29295.00,3000.00,rooftop,owned,Paid
9640,Georgetown,19947,11/13/2018,PV,non_residential,29400,,,,82320.00,3000.00,rooftop,owned,Unpaid
9641,Wilmington,19803,11/13/2018,PV,residential,5400,,,,20250.00,2700.00,rooftop,owned,Paid
9642,Bethany Beach,19930,12/10/2018,PV,residential,9600,,,,30240.00,3000.00,rooftop,owned,Paid
9643,Fenwick Island,19944,11/19/2018,PV,residential,5040,,,,19750.00,2520.00,rooftop,owned,Paid
9644,Ocean View,19970,03/26/2019,PV,residential,12600,,,,38430.00,3000.00,rooftop,owned,Paid
9645,Ocean View,19970,08/28/2019,PV,residential,11700,,,,36855.00,5000.00,rooftop,owned,Paid
9646,Ellendale,19941,01/09/2019,PV,residential,9735,,,,19750.00,3000.00,rooftop,owned,Paid
9647,Rehoboth Beach,19971,11/13/2018,PV,residential,12400,,,,48825.00,3000.00,rooftop,owned,Paid
9648,Rehoboth Beach,19971,04/23/2019,PV,residential,5100,,,,26700.00,2550.00,rooftop,owned,Paid
9649,Bethany Beach,19930,01/31/2019,PV,residential,13640,,,,44439.00,3000.00,rooftop,owned,Paid
9650,Milton,19968,11/14/2018,PV,non_residential,9900,,,,80000.00,3000.00,rooftop,owned,Paid
9651,Frankford,19945,12/21/2018,Solar Water,residential,,,59,,10000.00,4491.10,,,Paid
9652,Laurel,19956,12/21/2018,Solar Water,residential,,,59,,10000.00,4541.30,,,Paid
9653,Ocean View,19970,01/28/2019,PV,residential,13500,,,,41175.00,3000.00,rooftop,owned,Paid
9654,Rehoboth Beach,19971,02/18/2019,PV,residential,17050,,,,18100.00,3000.00,ground,owned,Paid
9655,Wilmington,19802,04/16/2019,PV,residential,5220,,,,27405.00,2610.00,rooftop,owned,Paid
9656,Ocean View,19970,01/11/2019,PV,residential,9145,,,,18250.00,3000.00,rooftop,owned,Paid
9657,Rehoboth Beach,19971,02/06/2019,Geothermal,residential,,13,,,87500.00,5000.00,,,Paid
9658,Wilmington,19810,12/20/2018,Geothermal,residential,,6,,,58000.00,4400.00,,,Paid
9659,Newark,19720,12/17/2018,PV,residential,11400,,,,30210.00,3000.00,rooftop,owned,Paid
9660,Bridgeville,19933,02/11/2019,PV,residential,12980,,,,26500.00,3000.00,rooftop,owned,Paid
9662,Bethany Beach,19930,01/28/2019,PV,residential,13200,,,,40260.00,3000.00,rooftop,owned,Paid
9664,Georgetown,19947,02/20/2019,PV,residential,18500,,,,44000.00,3000.00,ground,owned,Paid
9665,New Castle,19720,12/27/2018,PV,residential,7015,,,,22097.00,3000.00,rooftop,owned,Unpaid
9666,Laurel,19956,02/11/2019,PV,residential,10230,,,,19000.00,3000.00,rooftop,owned,Paid
9667,Bethany Beach,19930,02/11/2019,PV,residential,7200,,,,23400.00,3000.00,rooftop,owned,Paid
9668,Fenwick Island,19944,12/10/2020,PV,residential,6480,,,,31000.00,4536.00,rooftop,owned,Unpaid
9669,New Castle,19720,01/31/2019,PV,residential,5220,,,,27405.00,2610.00,rooftop,owned,Paid
9670,Ocean View,19970,02/25/2019,PV,residential,4880,,,,14920.00,2440.00,rooftop,owned,Paid
9671,Wilmington,19810,03/11/2019,PV,residential,4900,,,,14700.00,2450.00,rooftop,owned,Unpaid
9672,South Bethany,19930,04/12/2019,PV,residential,9000,,,,28800.00,3000.00,rooftop,owned,Paid
9673,Wilmington,19809,01/17/2019,PV,residential,5760,,,,14500.00,2880.00,rooftop,owned,Paid
9674,Middletown,19709,01/22/2019,PV,residential,5400,,,,16740.00,2700.00,rooftop,owned,Paid
9675,Rehoboth Beach,19971,02/18/2019,PV,residential,9000,,,,28800.00,3000.00,rooftop,owned,Paid
9676,Ocean View,19970,09/18/2019,PV,residential,6900,,,,17500.00,3000.00,rooftop,owned,Paid
9677,Milton,19968,07/22/2019,PV,residential,6600,,,,22110.00,3000.00,rooftop,owned,Paid
9678,Middletown,19709,02/07/2019,PV,residential,8190,,,,24570.00,3000.00,rooftop,owned,Paid
9679,Middletown,19709,01/29/2019,PV,residential,9765,,,,30272.00,3000.00,rooftop,owned,Paid
9680,Greenwood,19950,03/11/2019,PV,residential,10540,,,,22000.00,3000.00,rooftop,owned,Paid
9681,Ocean View,19970,01/27/2019,Geothermal,residential,,4,,,25500.00,3000.00,,,Paid
9682,Bethany Beach,19930,08/05/2019,PV,residential,12900,,,,39345.00,3000.00,rooftop,owned,Paid
9684,Middletown,19709,01/31/2019,Geothermal,residential,,5,,,29800.00,3700.00,,,Paid
9687,New Castle,19720,03/22/2019,PV,residential,9450,,,,27972.00,3000.00,rooftop,owned,Paid
9688,Dagsboro,19939,04/19/2019,PV,non_residential,4575,,,,13858.00,2287.50,rooftop,owned,Paid
9689,Hockessin,19707,08/27/2019,PV,residential,12350,,,,25000.00,3000.00,rooftop,owned,Paid
9690,Georgetown,19947,02/19/2019,PV,non_residential,14880,,,,53700.00,3000.00,rooftop,owned,Paid
9691,Wilmington,19804,05/05/2019,PV,residential,8540,,,,33626.00,3000.00,rooftop,owned,Paid
9694,Selbyville,19975,12/24/2019,Geothermal,residential,,4,,,20570.00,3000.00,,,Paid
9695,Lewes,19958,02/13/2020,Geothermal,residential,,3,,,26590.00,2300.00,,,Paid
9696,Wilmington,19808,02/20/2019,Geothermal,residential,,3,,,28500.00,2300.00,,,Paid
9697,Newark,19702,02/25/2019,Geothermal,residential,,3,,,28100.00,2300.00,,,Paid
9698,Camden,19934,05/15/2019,Geothermal,residential,,4,,,28490.00,3000.00,,,Paid
9700,Wilmington,19808,03/11/2019,PV,residential,8540,,,,22845.00,3000.00,rooftop,owned,Paid
9701,Rehoboth Beach,19971,04/24/2019,PV,residential,7500,,,,24375.00,3000.00,rooftop,owned,Paid
9702,Rehoboth Beach,19971,09/01/2022,PV,residential,8500,,,,21170.00,6800.00,rooftop,owned,Unpaid
9704,Dewey Beach,19971,10/24/2020,PV,residential,3900,,,,13975.00,2730.00,rooftop,owned,Paid
9705,Hockessin,19707,02/28/2019,PV,residential,12350,,,,40755.00,3000.00,rooftop,owned,Paid
9706,Bethany Beach,19930,05/10/2019,PV,residential,5400,,,,30240.00,2700.00,rooftop,owned,Paid
9707,Wilmington,19809,03/11/2019,PV,residential,6615,,,,17126.00,3000.00,rooftop,owned,Paid
9709,"Bethany Beach,",19930,05/01/2019,PV,residential,11400,,,,34770.00,3000.00,rooftop,owned,Paid
9710,Rehoboth Beach,19971,05/01/2019,PV,residential,12300,,,,38745.00,3000.00,rooftop,owned,Paid
9711,Rehoboth Beach,19971,06/25/2019,PV,residential,15000,,,,44250.00,3000.00,rooftop,owned,Paid
9712,Rehoboth Beach,19971,09/09/2019,PV,residential,10395,,,,22500.00,3000.00,rooftop,owned,Paid
9713,Rehoboth Beach,19971,05/13/2019,PV,residential,10395,,,,33500.00,3000.00,rooftop,owned,Paid
9714,MIDDLETOWN,19709,06/19/2019,PV,residential,4880,,,,37469.00,2440.00,rooftop,owned,Paid
9715,Newark,19711,05/01/2019,PV,residential,14625,,,,29500.00,3000.00,rooftop,owned,Paid
9716,Georgetown,19947,05/10/2019,PV,non_residential,29400,,,,82320.00,3000.00,rooftop,owned,Paid
9717,Rehoboth Beach,19971,03/12/2020,PV,residential,12285,,,,32160.00,3000.00,rooftop,owned,Paid
9718,South Bethany,19930,07/22/2019,PV,residential,6000,,,,32940.00,3000.00,rooftop,owned,Paid
9719,Wilmington,19808,04/09/2019,PV,residential,6930,,,,20444.00,3000.00,rooftop,owned,Paid
9720,Wilmington,19810,03/23/2019,PV,residential,5040,,,,16330.00,2520.00,rooftop,owned,Paid
9721,Millville,19970,08/14/2019,PV,non_residential,8235,,,,24421.00,3000.00,rooftop,owned,Paid
9722,Ocean View,19970,03/27/2019,PV,residential,7800,,,,38064.00,3000.00,rooftop,owned,Paid
